"","Replicate.Name","Precursor.Ion.Name","Retention.Time","Area","Background","Height","Mass.Error.PPM","SNFlag","ppmFlag","areaminFlag","RT_ref","RTFlag","Blank.Area","BlankFlag","Flags","QC_area"
"2037","161107_Smp_To_C","Glucosylglycerol",10.48,141581,0,"27412",4.2,NA,NA,NA,10.565,NA,0,NA,"",141581
"2038","161107_Smp_Tp_A","Glucosylglycerol",10.5,1541785,0,"183079",5.4,NA,NA,NA,10.565,NA,0,NA,"",1541785
"2039","161107_Smp_Tp_E","Glucosylglycerol",10.44,147406,0,"30629",5.8,NA,NA,NA,10.565,NA,0,NA,"",147406
"2040","161107_Smp_Tp_F","Glucosylglycerol",10.5,421713,0,"62624",5.9,NA,NA,NA,10.565,NA,0,NA,"",421713
"2041","161107_Smp_Cy_A","Glutamine",11.46,1697478144,18432894,"160445248",-1,NA,NA,NA,11.69,NA,153663,NA,"",1697478144
"2042","161107_Smp_Cy_B","Glutamine",11.46,1348765824,10208382,"127660896",-1.3,NA,NA,NA,11.69,NA,153663,NA,"",1348765824
"2043","161107_Smp_Cy_C","Glutamine",11.46,1638226944,21854592,"159854576",-1.4,NA,NA,NA,11.69,NA,153663,NA,"",1638226944
"2044","161107_Smp_2090_A","Glutamine",11.48,114763624,1358725,"11525394",-0.6,NA,NA,NA,11.69,NA,68633,NA,"",114763624
"2045","161107_Smp_2090_B","Glutamine",11.46,155022832,5306818,"15311228",-0.8,NA,NA,NA,11.69,NA,68633,NA,"",155022832
"2046","161107_Smp_2090_C","Glutamine",11.49,187480416,2251887,"19751290",-1.4,NA,NA,NA,11.69,NA,68633,NA,"",187480416
"2047","161107_Smp_371_A","Glutamine",11.3,43290804,333397,"4358751",-1.7,NA,NA,NA,11.69,NA,24471,NA,"",43290804
"2048","161107_Smp_371_B","Glutamine",11.32,46975836,548510,"5137936",-1.2,NA,NA,NA,11.69,NA,24471,NA,"",46975836
"2049","161107_Smp_371_C","Glutamine",11.28,32225804,374380,"3364439",-1.3,NA,NA,NA,11.69,"RTFlag",24471,NA,"RTFlag, ",NA
"2050","161107_Smp_To_A","Glutamine",11.51,5915671552,31309858,"494414464",-2.5,NA,NA,NA,11.69,NA,496583,NA,"",5915671552
"2051","161107_Smp_To_B","Glutamine",11.49,5134427648,34766120,"417378080",-2.1,NA,NA,NA,11.69,NA,496583,NA,"",5134427648
"2052","161107_Smp_To_C","Glutamine",11.48,4555405824,45361600,"380836224",-2.2,NA,NA,NA,11.69,NA,496583,NA,"",4555405824
"2053","161107_Smp_Tp_A","Glutamine",11.34,1241235456,12664875,"119424608",-2,NA,NA,NA,11.69,NA,165711,NA,"",1241235456
"2054","161107_Smp_Tp_E","Glutamine",11.3,572417984,8551273,"60305824",-1.6,NA,NA,NA,11.69,NA,165711,NA,"",572417984
"2055","161107_Smp_Tp_F","Glutamine",11.34,553014464,6181454,"55885188",-1.4,NA,NA,NA,11.69,NA,165711,NA,"",553014464
"2056","161107_Smp_Cy_A","Glycerophosphocholine",11.58,5505779712,68160936,"557825792",-0.7,NA,NA,NA,11.44,NA,5614,NA,"",5505779712
"2057","161107_Smp_Cy_B","Glycerophosphocholine",11.57,4866183680,35943904,"477296608",-0.9,NA,NA,NA,11.44,NA,5614,NA,"",4866183680
"2058","161107_Smp_Cy_C","Glycerophosphocholine",11.6,6738684928,74760472,"652908352",-1.1,NA,NA,NA,11.44,NA,5614,NA,"",6738684928
"2059","161107_Smp_2090_A","Glycerophosphocholine",11.57,2010689,0,"218333",0.6,NA,NA,NA,11.44,NA,0,NA,"",2010689
"2060","161107_Smp_2090_B","Glycerophosphocholine",11.57,6620341,0,"645565",0.6,NA,NA,NA,11.44,NA,0,NA,"",6620341
"2061","161107_Smp_2090_C","Glycerophosphocholine",11.55,3165369,0,"301346",0.1,NA,NA,NA,11.44,NA,0,NA,"",3165369
"2062","161107_Smp_371_A","Glycerophosphocholine",11.55,15677370,57151,"1607444",-0.6,NA,NA,NA,11.44,NA,0,NA,"",15677370
"2063","161107_Smp_371_B","Glycerophosphocholine",11.57,17444636,114277,"1791455",0.1,NA,NA,NA,11.44,NA,0,NA,"",17444636
"2064","161107_Smp_371_C","Glycerophosphocholine",11.57,12347427,12776,"1187357",-0.2,NA,NA,NA,11.44,NA,0,NA,"",12347427
"2065","161107_Smp_To_A","Glycerophosphocholine",11.57,547916928,3428664,"64441152",-0.9,NA,NA,NA,11.44,NA,144668,NA,"",547916928
"2066","161107_Smp_To_B","Glycerophosphocholine",11.57,336890400,2236500,"40035084",-0.2,NA,NA,NA,11.44,NA,144668,NA,"",336890400
"2067","161107_Smp_To_C","Glycerophosphocholine",11.55,192853248,3290229,"23741952",-0.4,NA,NA,NA,11.44,NA,144668,NA,"",192853248
"2068","161107_Smp_Tp_A","Glycerophosphocholine",11.56,1195711104,11741185,"120894680",-1.1,NA,NA,NA,11.44,NA,6850,NA,"",1195711104
"2069","161107_Smp_Tp_E","Glycerophosphocholine",11.58,351129824,3059930,"33881232",-0.3,NA,NA,NA,11.44,NA,6850,NA,"",351129824
"2070","161107_Smp_Tp_F","Glycerophosphocholine",11.56,482561696,4305381,"51781092",-0.3,NA,NA,NA,11.44,NA,6850,NA,"",482561696
"2071","161107_Smp_Cy_A","Histidine",11.1,129693848,5091109,"13192561",-0.3,NA,NA,NA,11.26,NA,1140008,NA,"",129693848
"2072","161107_Smp_Cy_B","Histidine",11.13,104414496,4375255,"9542391",-0.2,NA,NA,NA,11.26,NA,1140008,NA,"",104414496
"2073","161107_Smp_Cy_C","Histidine",11.12,133205248,5737723,"13596324",-0.2,NA,NA,NA,11.26,NA,1140008,NA,"",133205248
"2074","161107_Smp_2090_A","Histidine",11.12,4079570,2745903,"282351",-0.1,"SNFlag",NA,NA,11.26,NA,699834,NA,"SNFlag, ",NA
"2075","161107_Smp_2090_B","Histidine",11.12,6503759,7200300,"343078",-0.2,"SNFlag",NA,NA,11.26,NA,699834,NA,"SNFlag, ",NA
"2076","161107_Smp_2090_C","Histidine",11.13,4182484,2673376,"391974",-0.6,"SNFlag",NA,NA,11.26,NA,699834,NA,"SNFlag, ",NA
"2077","161107_Smp_371_A","Histidine",10.96,2140695,3616980,"228549",-0.8,"SNFlag",NA,NA,11.26,NA,1601278,NA,"SNFlag, ",NA
"2078","161107_Smp_371_B","Histidine",10.99,2508018,3493549,"239090",-0.4,"SNFlag",NA,NA,11.26,NA,1601278,NA,"SNFlag, ",NA
"2079","161107_Smp_371_C","Histidine",10.96,2168254,7174532,"156594",-0.5,"SNFlag",NA,NA,11.26,NA,1601278,NA,"SNFlag, ",NA
"2080","161107_Smp_To_A","Histidine",11.12,301609056,8975810,"31523648",-1.4,NA,NA,NA,11.26,NA,424116,NA,"",301609056
"2081","161107_Smp_To_B","Histidine",11.13,141800880,5981688,"16151330",-0.7,NA,NA,NA,11.26,NA,424116,NA,"",141800880
"2082","161107_Smp_To_C","Histidine",11.13,151234416,4420860,"16979616",-0.9,NA,NA,NA,11.26,NA,424116,NA,"",151234416
"2083","161107_Smp_Tp_A","Histidine",11.02,51873404,3526472,"5121353",-0.9,NA,NA,NA,11.26,NA,391973,NA,"",51873404
"2084","161107_Smp_Tp_E","Histidine",11.03,27812570,3653845,"2375795",-0.4,NA,NA,NA,11.26,NA,391973,NA,"",27812570
"2085","161107_Smp_Tp_F","Histidine",11.04,29205448,3541263,"2737984",-0.5,NA,NA,NA,11.26,NA,391973,NA,"",29205448
"2086","161107_Smp_Cy_A","Homoserine",11.38,340186784,6807323,"35414520",-1,NA,NA,NA,11.55,NA,106049,NA,"",340186784
"2087","161107_Smp_Cy_B","Homoserine",11.38,151494560,3694636,"15785752",-1.2,NA,NA,NA,11.55,NA,106049,NA,"",151494560
"2088","161107_Smp_Cy_C","Homoserine",11.4,220428384,6549625,"21837188",-1.3,NA,NA,NA,11.55,NA,106049,NA,"",220428384
"2089","161107_Smp_2090_A","Homoserine",11.37,5849808,39652,"614622",-0.7,NA,NA,NA,11.55,NA,41718,NA,"",5849808
"2090","161107_Smp_2090_B","Homoserine",11.36,7146064,754241,"735505",-0.7,NA,NA,NA,11.55,NA,41718,NA,"",7146064
"2091","161107_Smp_2090_C","Homoserine",11.43,10012336,0,"941457",-1.4,NA,NA,NA,11.55,NA,41718,NA,"",10012336
"2092","161107_Smp_371_A","Homoserine",11.26,1454187,50198,"180597",-1.7,NA,NA,NA,11.55,NA,111020,NA,"",1454187
"2093","161107_Smp_371_B","Homoserine",11.29,1453186,143344,"156408",-1.2,NA,NA,NA,11.55,NA,111020,NA,"",1453186
"2094","161107_Smp_371_C","Homoserine",11.25,2124829,0,"195024",-1.1,NA,NA,NA,11.55,NA,111020,NA,"",2124829
"2095","161107_Smp_To_A","Homoserine",11.38,78537240,9406766,"8780073",-2.1,NA,NA,NA,11.55,NA,318184,NA,"",78537240
"2096","161107_Smp_To_B","Homoserine",11.38,73563184,8071223,"7145333",-1.7,NA,NA,NA,11.55,NA,318184,NA,"",73563184
"2097","161107_Smp_To_C","Homoserine",11.37,86852960,7754085,"8886298",-1.8,NA,NA,NA,11.55,NA,318184,NA,"",86852960
"2098","161107_Smp_Tp_A","Homoserine",11.27,4520836,1884647,"428071",-1.8,"SNFlag",NA,NA,11.55,NA,558172,NA,"SNFlag, ",NA
"2099","161107_Smp_Tp_E","Homoserine",11.26,3803125,1263700,"386083",-1.3,"SNFlag",NA,NA,11.55,NA,558172,NA,"SNFlag, ",NA
"2100","161107_Smp_Tp_F","Homoserine",11.3,3892211,1847465,"447584",-1.2,"SNFlag",NA,NA,11.55,NA,558172,NA,"SNFlag, ",NA
"2101","161107_Smp_Cy_A","Threonine",10.73,109969296,1525149,"14567939",1.1,NA,NA,NA,11.08,NA,353623,NA,"",109969296
"2102","161107_Smp_Cy_B","Threonine",10.75,101220720,771445,"12678223",1.2,NA,NA,NA,11.08,NA,353623,NA,"",101220720
"2103","161107_Smp_Cy_C","Threonine",10.75,146594960,1837849,"18167278",0.9,NA,NA,NA,11.08,NA,353623,NA,"",146594960
"2104","161107_Smp_2090_A","Threonine",10.72,2808670,1431,"409369",2,NA,NA,NA,11.08,NA,96916,NA,"",2808670
"2105","161107_Smp_2090_B","Threonine",10.43,3183742,0,"513335",1.3,NA,NA,NA,11.08,"RTFlag",96916,NA,"RTFlag, ",NA
"2106","161107_Smp_2090_C","Threonine",10.73,4841992,0,"640007",1.2,NA,NA,NA,11.08,NA,96916,NA,"",4841992
"2107","161107_Smp_371_A","Threonine",10.59,2794980,0,"336819",1,NA,NA,NA,11.08,"RTFlag",941434,NA,"RTFlag, ",NA
"2108","161107_Smp_371_B","Threonine",10.59,2884363,0,"390100",1.1,NA,NA,NA,11.08,"RTFlag",941434,NA,"RTFlag, ",NA
"2109","161107_Smp_371_C","Threonine",10.55,2600480,0,"298276",1,NA,NA,NA,11.08,"RTFlag",941434,NA,"RTFlag, ",NA
"2110","161107_Smp_To_A","Threonine",10.73,386075040,5143944,"46062612",0,NA,NA,NA,11.08,NA,655482,NA,"",386075040
"2111","161107_Smp_To_B","Threonine",10.72,268985600,4102883,"35655416",0.6,NA,NA,NA,11.08,NA,655482,NA,"",268985600
"2112","161107_Smp_To_C","Threonine",10.73,281205536,3620694,"36732744",0.8,NA,NA,NA,11.08,NA,655482,NA,"",281205536
"2113","161107_Smp_Tp_A","Threonine",10.64,183785296,3550028,"22576268",0.6,NA,NA,NA,11.08,"RTFlag",1111790,NA,"RTFlag, ",NA
"2114","161107_Smp_Tp_E","Threonine",10.59,99931304,1429878,"13159682",0.9,NA,NA,NA,11.08,"RTFlag",1111790,NA,"RTFlag, ",NA
"2115","161107_Smp_Tp_F","Threonine",10.62,120742848,2072188,"15607627",1,NA,NA,NA,11.08,"RTFlag",1111790,NA,"RTFlag, ",NA
"2116","161107_Smp_Cy_A","Hypotaurine",12.11,6677,0,"4624",3.6,NA,NA,NA,11.595,"RTFlag",NA,NA,"RTFlag, ",NA
"2117","161107_Smp_Cy_B","Hypotaurine",6.59,13911,0,"13214",0.3,NA,NA,NA,11.595,"RTFlag",NA,NA,"RTFlag, ",NA
"2118","161107_Smp_Cy_C","Hypotaurine",6.55,63073,0,"26027",0.2,NA,NA,NA,11.595,"RTFlag",NA,NA,"RTFlag, ",NA
"2119","161107_Smp_2090_A","Hypotaurine",NA,NA,NA,"#N/A",NA,NA,NA,NA,11.595,NA,6922,NA,"",NA
"2120","161107_Smp_2090_B","Hypotaurine",3.24,6503,0,"4813",1,NA,NA,NA,11.595,"RTFlag",6922,NA,"RTFlag, ",NA
"2121","161107_Smp_2090_C","Hypotaurine",NA,NA,NA,"#N/A",NA,NA,NA,NA,11.595,NA,6922,NA,"",NA
"2122","161107_Smp_371_A","Hypotaurine",3.43,5817,0,"3367",3.9,NA,NA,NA,11.595,"RTFlag",NA,NA,"RTFlag, ",NA
"2123","161107_Smp_371_B","Hypotaurine",11.17,13811,0,"9789",0.2,NA,NA,NA,11.595,"RTFlag",NA,NA,"RTFlag, ",NA
"2124","161107_Smp_371_C","Hypotaurine",8.4,5249,0,"4575",-1.5,NA,NA,NA,11.595,"RTFlag",NA,NA,"RTFlag, ",NA
"2125","161107_Smp_To_A","Hypotaurine",NA,NA,NA,"#N/A",NA,NA,NA,NA,11.595,NA,NA,NA,"",NA
"2126","161107_Smp_To_B","Hypotaurine",5.12,6110,0,"4649",-3.4,NA,NA,NA,11.595,"RTFlag",NA,NA,"RTFlag, ",NA
"2127","161107_Smp_To_C","Hypotaurine",23.43,29970,0,"22401",3.7,NA,NA,NA,11.595,"RTFlag",NA,NA,"RTFlag, ",NA
"2128","161107_Smp_Tp_A","Hypotaurine",5.3,7114,0,"6935",0.2,NA,NA,NA,11.595,"RTFlag",NA,NA,"RTFlag, ",NA
"2129","161107_Smp_Tp_E","Hypotaurine",NA,NA,NA,"#N/A",NA,NA,NA,NA,11.595,NA,NA,NA,"",NA
"2130","161107_Smp_Tp_F","Hypotaurine",NA,NA,NA,"#N/A",NA,NA,NA,NA,11.595,NA,NA,NA,"",NA
"2131","161107_Smp_Cy_A","Kynurenine",7.46,160856,0,"27553",-0.4,NA,NA,NA,10.14,"RTFlag",15784,NA,"RTFlag, ",NA
"2132","161107_Smp_Cy_B","Kynurenine",7.49,168916,0,"30139",-0.4,NA,NA,NA,10.14,"RTFlag",15784,NA,"RTFlag, ",NA
"2133","161107_Smp_Cy_C","Kynurenine",7.52,149150,0,"31798",-0.5,NA,NA,NA,10.14,"RTFlag",15784,NA,"RTFlag, ",NA
"2134","161107_Smp_2090_A","Kynurenine",10.72,7216,0,"5849",0.1,NA,NA,NA,10.14,"RTFlag",4050,NA,"RTFlag, ",NA
"2135","161107_Smp_2090_B","Kynurenine",21.38,39950,0,"25334",1.2,NA,NA,NA,10.14,"RTFlag",4050,NA,"RTFlag, ",NA
"2136","161107_Smp_2090_C","Kynurenine",19.75,40435,0,"21761",-0.7,NA,NA,NA,10.14,"RTFlag",4050,NA,"RTFlag, ",NA
"2137","161107_Smp_371_A","Kynurenine",0.08,38998,0,"27183",-0.6,NA,NA,NA,10.14,"RTFlag",6608,NA,"RTFlag, ",NA
"2138","161107_Smp_371_B","Kynurenine",10.03,8289,0,"6435",-0.3,NA,NA,NA,10.14,NA,6608,NA,"",8289
"2139","161107_Smp_371_C","Kynurenine",9.93,6936,0,"4264",0,NA,NA,NA,10.14,NA,6608,NA,"",6936
"2140","161107_Smp_To_A","Kynurenine",7.62,405722,0,"31551",-1.3,NA,NA,NA,10.14,"RTFlag",6015,NA,"RTFlag, ",NA
"2141","161107_Smp_To_B","Kynurenine",7.51,262669,0,"28078",-1.1,NA,NA,NA,10.14,"RTFlag",6015,NA,"RTFlag, ",NA
"2142","161107_Smp_To_C","Kynurenine",10.16,11615,0,"7543",-1.1,NA,NA,NA,10.14,NA,6015,NA,"",11615
"2143","161107_Smp_Tp_A","Kynurenine",7.5,56905,0,"12853",-1.2,NA,NA,NA,10.14,"RTFlag",10023,NA,"RTFlag, ",NA
"2144","161107_Smp_Tp_E","Kynurenine",7.48,306558,0,"26844",-1.1,NA,NA,NA,10.14,"RTFlag",10023,NA,"RTFlag, ",NA
"2145","161107_Smp_Tp_F","Kynurenine",9.9,11473,0,"7451",0.6,NA,NA,NA,10.14,NA,10023,NA,"",11473
"2146","161107_Smp_Cy_A","L-Isoleucine, 15N",8.14,2930010,0,"263272",1.2,NA,NA,NA,7.89,NA,12479370,NA,"",2930010
"2147","161107_Smp_Cy_B","L-Isoleucine, 15N",8.16,2428191,0,"366771",1.4,NA,NA,NA,7.89,NA,12479370,"BlankFlag","BlankFlag",NA
"2148","161107_Smp_Cy_C","L-Isoleucine, 15N",8.16,4497495,0,"290747",1.4,NA,NA,NA,7.89,NA,12479370,NA,"",4497495
"2149","161107_Smp_2090_A","L-Isoleucine, 15N",8.05,10530833,0,"534411",1.8,NA,NA,NA,7.89,NA,13386901,NA,"",10530833
"2150","161107_Smp_2090_B","L-Isoleucine, 15N",8.12,8910296,0,"528204",1,NA,NA,NA,7.89,NA,13386901,NA,"",8910296
"2151","161107_Smp_2090_C","L-Isoleucine, 15N",8.05,9968415,44057,"563180",1.1,NA,NA,NA,7.89,NA,13386901,NA,"",9968415
"2152","161107_Smp_371_A","L-Isoleucine, 15N",7.94,20394328,0,"862559",0,NA,NA,NA,7.89,NA,44023380,NA,"",20394328
"2153","161107_Smp_371_B","L-Isoleucine, 15N",7.93,21363804,0,"916574",0.3,NA,NA,NA,7.89,NA,44023380,NA,"",21363804
"2154","161107_Smp_371_C","L-Isoleucine, 15N",7.87,19040996,75848,"790499",0.1,NA,NA,NA,7.89,NA,44023380,NA,"",19040996
"2155","161107_Smp_To_A","L-Isoleucine, 15N",8.08,8983470,0,"505277",0.5,NA,NA,NA,7.89,NA,13267662,NA,"",8983470
"2156","161107_Smp_To_B","L-Isoleucine, 15N",8.05,8124667,0,"440973",1,NA,NA,NA,7.89,NA,13267662,NA,"",8124667
"2157","161107_Smp_To_C","L-Isoleucine, 15N",8.1,8745834,0,"488088",1.2,NA,NA,NA,7.89,NA,13267662,NA,"",8745834
"2158","161107_Smp_Tp_A","L-Isoleucine, 15N",8.07,1953944,0,"259667",0.7,NA,NA,NA,7.89,NA,18852,NA,"",1953944
"2159","161107_Smp_Tp_E","L-Isoleucine, 15N",8.07,1332033,0,"246036",0.9,NA,NA,NA,7.89,NA,18852,NA,"",1332033
"2160","161107_Smp_Tp_F","L-Isoleucine, 15N",8.08,1908834,0,"263114",0.7,NA,NA,NA,7.89,NA,18852,NA,"",1908834
"2161","161107_Smp_Cy_A","L-Methionine, D3",8.24,12190885,0,"627564",2.3,NA,NA,NA,8.045,NA,21233702,NA,"",12190885
"2162","161107_Smp_Cy_B","L-Methionine, D3",8.25,9253768,0,"598973",2.5,NA,NA,NA,8.045,NA,21233702,NA,"",9253768
"2163","161107_Smp_Cy_C","L-Methionine, D3",8.19,11829175,0,"584453",2.8,NA,NA,NA,8.045,NA,21233702,NA,"",11829175
"2164","161107_Smp_2090_A","L-Methionine, D3",8.05,12834112,3697116,"622574",3.3,"SNFlag",NA,NA,8.045,NA,11602704,NA,"SNFlag, ",NA
"2165","161107_Smp_2090_B","L-Methionine, D3",8.22,30358782,3247511,"1338767",3.4,NA,NA,NA,8.045,NA,11602704,NA,"",30358782
"2166","161107_Smp_2090_C","L-Methionine, D3",8.07,9925046,4084991,"607040",2.6,"SNFlag",NA,NA,8.045,NA,11602704,NA,"SNFlag, ",NA
"2167","161107_Smp_371_A","L-Methionine, D3",7.85,8965718,4058034,"620176",2.2,"SNFlag",NA,NA,8.045,NA,11335032,NA,"SNFlag, ",NA
"2168","161107_Smp_371_B","L-Methionine, D3",7.76,16653586,5915483,"618163",2.5,"SNFlag",NA,NA,8.045,NA,11335032,NA,"SNFlag, ",NA
"2169","161107_Smp_371_C","L-Methionine, D3",7.81,16832804,5725122,"631399",2.3,"SNFlag",NA,NA,8.045,NA,11335032,NA,"SNFlag, ",NA
"2170","161107_Smp_To_A","L-Methionine, D3",8.19,10271010,4706591,"724657",1.9,"SNFlag",NA,NA,8.045,NA,10901236,NA,"SNFlag, ",NA
"2171","161107_Smp_To_B","L-Methionine, D3",8.16,8026995,4664535,"619535",2.3,"SNFlag",NA,NA,8.045,NA,10901236,NA,"SNFlag, ",NA
"2172","161107_Smp_To_C","L-Methionine, D3",8.16,7673027,4938559,"624723",2.4,"SNFlag",NA,NA,8.045,NA,10901236,NA,"SNFlag, ",NA
"2173","161107_Smp_Tp_A","L-Methionine, D3",8.07,3545274,901472,"260276",1.1,"SNFlag",NA,NA,8.045,NA,13777138,NA,"SNFlag, ",NA
"2174","161107_Smp_Tp_E","L-Methionine, D3",8.11,4705448,0,"312759",1.6,NA,NA,NA,8.045,NA,13777138,NA,"",4705448
"2175","161107_Smp_Tp_F","L-Methionine, D3",8.13,5998519,0,"329436",1.5,NA,NA,NA,8.045,NA,13777138,NA,"",5998519
"2176","161107_Smp_Cy_A","Lysine",18.39,431031584,5467355,"18895694",-1.2,NA,NA,NA,17.78,"RTFlag",201392,NA,"RTFlag, ",NA
"2177","161107_Smp_Cy_B","Lysine",18.42,235186448,5971888,"10097937",-0.9,NA,NA,NA,17.78,"RTFlag",201392,NA,"RTFlag, ",NA
"2178","161107_Smp_Cy_C","Lysine",18.39,408482112,6664955,"17658134",-1.1,NA,NA,NA,17.78,"RTFlag",201392,NA,"RTFlag, ",NA
"2179","161107_Smp_2090_A","Lysine",18.36,9970565,1733385,"384284",-0.5,NA,NA,NA,17.78,"RTFlag",476539,NA,"RTFlag, ",NA
"2180","161107_Smp_2090_B","Lysine",18.22,17670356,1741063,"763284",-0.6,NA,NA,NA,17.78,"RTFlag",476539,NA,"RTFlag, ",NA
"2181","161107_Smp_2090_C","Lysine",18.42,17792104,1116648,"655803",-1.2,NA,NA,NA,17.78,"RTFlag",476539,NA,"RTFlag, ",NA
"2182","161107_Smp_371_A","Lysine",18.48,4680004,931667,"193819",-1.5,NA,NA,NA,17.78,"RTFlag",144768,NA,"RTFlag, ",NA
"2183","161107_Smp_371_B","Lysine",18.53,5447959,589758,"237290",-1.5,NA,NA,NA,17.78,"RTFlag",144768,NA,"RTFlag, ",NA
"2184","161107_Smp_371_C","Lysine",18.5,5072990,0,"197667",-1.6,NA,NA,NA,17.78,"RTFlag",144768,NA,"RTFlag, ",NA
"2185","161107_Smp_To_A","Lysine",18.45,1352614912,17031962,"51967076",-2,NA,NA,NA,17.78,"RTFlag",379479,NA,"RTFlag, ",NA
"2186","161107_Smp_To_B","Lysine",18.47,972071808,11839885,"38766096",-1.3,NA,NA,NA,17.78,"RTFlag",379479,NA,"RTFlag, ",NA
"2187","161107_Smp_To_C","Lysine",18.43,957344704,14312861,"37470944",-1.4,NA,NA,NA,17.78,"RTFlag",379479,NA,"RTFlag, ",NA
"2188","161107_Smp_Tp_A","Lysine",18.47,49783580,2763218,"2267176",-1.2,NA,NA,NA,17.78,"RTFlag",224588,NA,"RTFlag, ",NA
"2189","161107_Smp_Tp_E","Lysine",18.48,26103768,2403271,"1167501",-1.4,NA,NA,NA,17.78,"RTFlag",224588,NA,"RTFlag, ",NA
"2190","161107_Smp_Tp_F","Lysine",18.46,30828166,1062691,"1390175",-1.1,NA,NA,NA,17.78,"RTFlag",224588,NA,"RTFlag, ",NA
"2191","161107_Smp_Cy_A","Methionine",8.19,1487196928,333034,"61359956",-0.7,NA,NA,NA,7.975,NA,0,NA,"",1487196928
"2192","161107_Smp_Cy_B","Methionine",8.22,1167910272,0,"48426332",-0.5,NA,NA,NA,7.975,NA,0,NA,"",1167910272
"2193","161107_Smp_Cy_C","Methionine",8.2,1545906304,0,"64818932",-0.5,NA,NA,NA,7.975,NA,0,NA,"",1545906304
"2194","161107_Smp_2090_A","Methionine",8.1,1892022,0,"92642",0.5,NA,NA,NA,7.975,NA,0,NA,"",1892022
"2195","161107_Smp_2090_B","Methionine",8.3,2173100,0,"109131",-0.1,NA,NA,NA,7.975,NA,0,NA,"",2173100
"2196","161107_Smp_2090_C","Methionine",8.13,2874837,0,"156121",-0.3,NA,NA,NA,7.975,NA,0,NA,"",2874837
"2197","161107_Smp_371_A","Methionine",7.77,1398825,0,"60809",-0.3,NA,NA,NA,7.975,NA,0,NA,"",1398825
"2198","161107_Smp_371_B","Methionine",7.8,2005373,0,"76011",-0.2,NA,NA,NA,7.975,NA,0,NA,"",2005373
"2199","161107_Smp_371_C","Methionine",7.73,1600181,0,"61876",-0.5,NA,NA,NA,7.975,NA,0,NA,"",1600181
"2200","161107_Smp_To_A","Methionine",8.14,1176175360,909410,"51007008",-1.6,NA,NA,NA,7.975,NA,24458,NA,"",1176175360
"2201","161107_Smp_To_B","Methionine",8.16,1085334528,0,"49934244",-1.2,NA,NA,NA,7.975,NA,24458,NA,"",1085334528
"2202","161107_Smp_To_C","Methionine",8.13,1061205824,0,"51284136",-1,NA,NA,NA,7.975,NA,24458,NA,"",1061205824
"2203","161107_Smp_Tp_A","Methionine",7.59,303377920,0,"13605971",-1.4,NA,NA,NA,7.975,NA,0,NA,"",303377920
"2204","161107_Smp_Tp_E","Methionine",7.57,191667248,0,"9029203",-1,NA,NA,NA,7.975,"RTFlag",0,NA,"RTFlag, ",NA
"2205","161107_Smp_Tp_F","Methionine",7.61,224941552,0,"9399370",-0.8,NA,NA,NA,7.975,NA,0,NA,"",224941552
"2206","161107_Smp_Cy_A","Methionine Sulfoxide",10.24,5164698,0,"698901",0.4,NA,NA,NA,10.82,"RTFlag",38597,NA,"RTFlag, ",NA
"2207","161107_Smp_Cy_B","Methionine Sulfoxide",10.27,4641120,0,"731706",0.2,NA,NA,NA,10.82,"RTFlag",38597,NA,"RTFlag, ",NA
"2208","161107_Smp_Cy_C","Methionine Sulfoxide",10.22,1015509,0,"595532",0.4,NA,NA,NA,10.82,"RTFlag",38597,NA,"RTFlag, ",NA
"2209","161107_Smp_2090_A","Methionine Sulfoxide",10.14,1164099,0,"207877",1.2,NA,NA,NA,10.82,"RTFlag",11103,NA,"RTFlag, ",NA
"2210","161107_Smp_2090_B","Methionine Sulfoxide",10.05,3254547,0,"439944",-0.1,NA,NA,NA,10.82,"RTFlag",11103,NA,"RTFlag, ",NA
"2211","161107_Smp_2090_C","Methionine Sulfoxide",10.05,163895,0,"30818",-3.9,NA,NA,NA,10.82,"RTFlag",11103,NA,"RTFlag, ",NA
"2212","161107_Smp_371_A","Methionine Sulfoxide",10.02,676789,0,"89956",1.4,NA,NA,NA,10.82,"RTFlag",81748,NA,"RTFlag, ",NA
"2213","161107_Smp_371_B","Methionine Sulfoxide",9.96,376094,0,"62050",1.7,NA,NA,NA,10.82,"RTFlag",81748,NA,"RTFlag, ",NA
"2214","161107_Smp_371_C","Methionine Sulfoxide",9.98,559482,0,"66116",0.9,NA,NA,NA,10.82,"RTFlag",81748,NA,"RTFlag, ",NA
"2215","161107_Smp_To_A","Methionine Sulfoxide",10.2,139825728,463269,"12809653",-1.8,NA,NA,NA,10.82,"RTFlag",19231,NA,"RTFlag, ",NA
"2216","161107_Smp_To_B","Methionine Sulfoxide",10.25,65648612,416820,"6072823",-1.4,NA,NA,NA,10.82,"RTFlag",19231,NA,"RTFlag, ",NA
"2217","161107_Smp_To_C","Methionine Sulfoxide",10.24,63557932,621194,"6569931",-1,NA,NA,NA,10.82,"RTFlag",19231,NA,"RTFlag, ",NA
"2218","161107_Smp_Tp_A","Methionine Sulfoxide",10.07,7551772,0,"793585",-0.5,NA,NA,NA,10.82,"RTFlag",0,NA,"RTFlag, ",NA
"2219","161107_Smp_Tp_E","Methionine Sulfoxide",10,7468325,0,"772082",0,NA,NA,NA,10.82,"RTFlag",0,NA,"RTFlag, ",NA
